lane,questionnaire_item_id,target_id,target_title,source_owner,control_area,question,choice_options,default_choice,current_decision,required_reviewer,required_evidence,official_template_path,official_decision_id,choice_to_template_mapping,reviewer_response,reviewer_name,legal_reviewer,source_owner_reviewer,security_reviewer,ops_reviewer,reviewed_at,reviewer_notes,evidence_uri,source_type,evidence_grade,workspace,high_risk_flags,blocked_actions,repository_boundary,secret_redaction_boundary,approval_effect,validation_command
legal_source_owner,Q-LEGAL-SRC-CONSULT-057-20260619,SRC-CONSULT-057,"How to Analyze a Wine, Beer & Spirits Company",李梁,,"是否允许 SRC-CONSULT-057（How to Analyze a Wine, Beer & Spirits Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。",approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-057-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-058-20260619,SRC-CONSULT-058,How to Analyze an Aerospace & Defense Company,李梁,,是否允许 SRC-CONSULT-058（How to Analyze an Aerospace & Defense Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-058-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-059-20260619,SRC-CONSULT-059,How to Analyze an Electricity Generation Company,李梁,,是否允许 SRC-CONSULT-059（How to Analyze an Electricity Generation Company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-059-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-060-20260619,SRC-CONSULT-060,How to Find Clients,李梁,,是否允许 SRC-CONSULT-060（How to Find Clients）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-060-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,client_facing_context,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-061-20260619,SRC-CONSULT-061,How to analyze a SaaS company,李梁,,是否允许 SRC-CONSULT-061（How to analyze a SaaS company）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-061-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-062-20260619,SRC-CONSULT-062,Library of Creativity Exercises 1st Edition,李梁,,是否允许 SRC-CONSULT-062（Library of Creativity Exercises 1st Edition）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-062-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,classification_review,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-063-20260619,SRC-CONSULT-063,Marketing Plan Playbook,李梁,,是否允许 SRC-CONSULT-063（Marketing Plan Playbook）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-063-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-001-20260619,SRC-CONSULT-001,McKinsey Approach to Problem Solving from Umbrex,李梁,,是否允许 SRC-CONSULT-001（McKinsey Approach to Problem Solving from Umbrex）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-001-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,none,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-011-20260619,SRC-CONSULT-011,Operational Due Diligence Playbook,李梁,,是否允许 SRC-CONSULT-011（Operational Due Diligence Playbook）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-011-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,transaction_or_investment_context;source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-064-20260619,SRC-CONSULT-064,Organizational Design Diagnostic Playbook First,李梁,,是否允许 SRC-CONSULT-064（Organizational Design Diagnostic Playbook First）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-064-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-065-20260619,SRC-CONSULT-065,PESTEL Analysis Playbook First Edition,李梁,,是否允许 SRC-CONSULT-065（PESTEL Analysis Playbook First Edition）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-065-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
legal_source_owner,Q-LEGAL-SRC-CONSULT-012-20260619,SRC-CONSULT-012,Post merger integration playbook,李梁,,是否允许 SRC-CONSULT-012（Post merger integration playbook）进入 internal no-provider staging retrieval？如不允许，请选择 local-only、quarantine、reject、needs_discussion 或 pending_review。,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,pending_review,pending_review,legal_reviewer_and_source_owner_reviewer,filled legal/source-owner decision JSONL row; no raw source text,shared/governance/consultant-agent/legal-source-owner-decisions.template-20260619.jsonl,LEGAL-SRC-CONSULT-012-20260619,"{""approve_internal_staging_retrieval"":{""decision"":""approve_internal_staging_retrieval"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""approved_internal_staging_no_provider"",""allowed_runtime_scope"":""internal_no_provider_staging""},""approve_local_only"":{""decision"":""approve_local_only"",""legal_decision"":""approved"",""source_owner_decision"":""approved"",""license_status_decision"":""restricted_local_only"",""allowed_runtime_scope"":""local_draft_only""},""quarantine_source"":{""decision"":""quarantine_source"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""reject_source"":{""decision"":""reject_source"",""legal_decision"":""rejected"",""source_owner_decision"":""rejected"",""license_status_decision"":""rejected"",""allowed_runtime_scope"":""none""},""needs_discussion"":{""decision"":""needs_discussion"",""legal_decision"":""needs_discussion"",""source_owner_decision"":""needs_discussion"",""license_status_decision"":""needs_discussion"",""allowed_runtime_scope"":""none""},""pending_review"":{""decision"":""pending_review"",""legal_decision"":""pending_review"",""source_owner_decision"":""pending_review"",""license_status_decision"":""pending_legal_review"",""allowed_runtime_scope"":""none""}}",,,,,,,,,,external_reference,C,consultant-p1,transaction_or_investment_context;source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,production unchanged; no KB provider call; no live KB ingestion; no raw source redistribution; no staging deployment,"do not store secret values, raw tokens, passwords, private keys, or private contact details in this repository",none_questionnaire_only,python3 tmp/consultant_role_kb_manual_decision_intake_preflight_20260619.py
