review_item_id,source_id,source_title,source_owner,included_in_all_extractable,current_license_status,current_owner_review_status,evidence_grade,workspace,source_type,source_suffix,duplicate_policy,high_risk_flags,blocked_actions,hash_sha256,review_action_options,review_instruction,current_decision,production_impact,provider_call_boundary,live_kb_ingestion
LEGAL-SRC-CONSULT-054-20260619,SRC-CONSULT-054,How to Analyze a Telecommunications Company,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,422e90c5008b2fe69bd973ef1f2ad1347f98a1c3185bba7651a7ac36cf66dacd,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-055-20260619,SRC-CONSULT-055,How to Analyze a Third Party Logistics Company,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,dc9c293846a064d993337377249f5e9d01cb4730addf759e54ee45f1d6ce4c13,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-056-20260619,SRC-CONSULT-056,How to Analyze a Waste Management Company,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,cee8a4956a6b1ea53adc0ea5094dbf029bb9bf7f26c7461108e8e0c519f72454,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-057-20260619,SRC-CONSULT-057,"How to Analyze a Wine, Beer & Spirits Company",李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,f73a4b243ddd922ea4e96b871ae8249bf7f5279a081983897a1040b0a406f657,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-058-20260619,SRC-CONSULT-058,How to Analyze an Aerospace & Defense Company,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,387c4cb9e2996de2f6f23962690e29d89eba789b57b986d4cd988048e5c573df,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-059-20260619,SRC-CONSULT-059,How to Analyze an Electricity Generation Company,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,4805f9c3a47e879f1a0cb7b581b37003dffd3df56f3766b353b28f7c61ef69e2,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-060-20260619,SRC-CONSULT-060,How to Find Clients,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,client_facing_context,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,2f81ff8cdd91d026dbb41022e9133742a58be31519729872f01b457081fdd838,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-061-20260619,SRC-CONSULT-061,How to analyze a SaaS company,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,db73c7c633df8125b50d3767cd16c005322c5d651d9ed1f1381acd35812508ad,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-062-20260619,SRC-CONSULT-062,Library of Creativity Exercises 1st Edition,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,classification_review,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,61b309adceabb4440d6e479f05395d77bb8f4582d0bec538d53952d5d7381329,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-063-20260619,SRC-CONSULT-063,Marketing Plan Playbook,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,935ea713e4ebd3cc1aef3de4eac846d99a965a7785503ba5a6a8b844e229d81c,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-001-20260619,SRC-CONSULT-001,McKinsey Approach to Problem Solving from Umbrex,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.pptx,not_duplicate,none,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,17f897bcb3341b8d0544053dce9fb90bba61630e4d9091230895e60b71249798,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-011-20260619,SRC-CONSULT-011,Operational Due Diligence Playbook,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.pdf,not_duplicate,transaction_or_investment_context;source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,c8f40a546ccfb80e86fdb727877b6f5737e85e74b89a3f2cd2c10fd08447f5c7,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-064-20260619,SRC-CONSULT-064,Organizational Design Diagnostic Playbook First,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,bd47dcfcc530f01aebeb16a97f9713a55b9e85b4994c97344549fe4ce5cbd00e,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-065-20260619,SRC-CONSULT-065,PESTEL Analysis Playbook First Edition,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,fca7195849f1d54dfdcc9f40acbbaa33352d5c88e46cc0d108955615d5755083,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-012-20260619,SRC-CONSULT-012,Post merger integration playbook,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.pdf,not_duplicate,transaction_or_investment_context;source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,c63eccdb9bac8cc6ebb5a7326348f58da18c9e7e7af9b8f426f214648b3fe50b,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-066-20260619,SRC-CONSULT-066,Private Equity Board Member Handbook,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,transaction_or_investment_context;source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,c3ab79ea350c8840986e5131e2755b00ebf062054329df748077136d712282bd,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-003-20260619,SRC-CONSULT-003,Project Kickoff Toolkit from Umbrex,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.pptx,not_duplicate,client_facing_context,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,0a4829bad9a5b6cc7556e2be5664b75afb36446dc734408d82816ea1eb0f7ea2,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-067-20260619,SRC-CONSULT-067,Project Management Office Playbook,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,a7c2691c11cef70373c61df579028e1ae8aa8651a6a80d1cf3c4a985afb8f1be,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-005-20260619,SRC-CONSULT-005,Proposal template for a consulting project,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.docx,not_duplicate,client_facing_context,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,ca75afc70f4522eecd29628e92e9e513cfbd1d74dbe9e55d7c1d8370ecb5eb9f,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-006-20260619,SRC-CONSULT-006,RFP Playbook,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.pdf,not_duplicate,client_facing_context;source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,b91883bc30b5224dc52e58ebfc73dd9c2d0a0c64ac5b470ca04ac17a627ce35b,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-068-20260619,SRC-CONSULT-068,Rapid IT Assessment Guide,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,53f468d44ef1a78e7c54ba4b120c369b1c76f886baff67112fbbb9dd0f630927,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-069-20260619,SRC-CONSULT-069,Sales Operations Diagnostic v3 2023 10 26,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,9772217084298baaa4040338b8e276ab8f3acc72e8d71961692a6b29fde7908b,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-070-20260619,SRC-CONSULT-070,Search Engine Optimization Playbook,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,02e042af76700eada3d38c623d0535960d34688d3b1c8dafde1cc5e8d093f73a,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-071-20260619,SRC-CONSULT-071,Strategic Planning Playbook First Edition,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,f79494d017014c4dd4ce01181e9f860c7b73dad52af64eb619da78d79f9fcf35,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-072-20260619,SRC-CONSULT-072,Strategy Offsite Playbook,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,3afa626f082ff601b4fcd9c96fa5da8b328cc5bb635da754f567a93f63eff12f,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-007-20260619,SRC-CONSULT-007,Supply Chain Diagnostic Guide,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,de92082cddab4b8a1bd3ff539212f427ffc9dd58dd7fa228f148002a827d6437,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-073-20260619,SRC-CONSULT-073,Talent Management Diagnostic v2 2024 05 21,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,db5806d6a5152ecb267bae18e6d6cd4b57084dbc306b185014a8160984d258e6,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-074-20260619,SRC-CONSULT-074,The Busy Consultant’s Mini MBA,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,ad3b29c7ae9c329e33248bfde5ff098604f09fa5349a9ee920d6be75f4287e7f,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-013-20260619,SRC-CONSULT-013,The Umbrex Library of Functional Key Performance,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.xlsx,not_duplicate,none,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,1792badaf123b07ff129eec4cedff598faf40bcf5715749d31fbb815e9854e36,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-015-20260619,SRC-CONSULT-015,The Umbrex Library of Industry Acronyms,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.xlsx,not_duplicate,none,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,504db47ba1fdca7192019e818e468c06aa7bc409cc885f577a7637dec14538b3,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-075-20260619,SRC-CONSULT-075,Umbrex Branding Diagnostic Guide First Edition,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,5099e2fa59bbc731182ad82ada81139398498a6cb6ed02c790eebada28355b11,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-008-20260619,SRC-CONSULT-008,Umbrex Business Analytics Diagnostic Guide,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,49b5d0566b544d9c24d2d72294bb6506cd36af76948f62af9f65148488e55663,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-009-20260619,SRC-CONSULT-009,Umbrex Customer Experience Diagnostic Guide,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,318351bcf459327dabacca11353523a6a65888b1842f7c69b098f5e7cfcf3c7c,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-076-20260619,SRC-CONSULT-076,Umbrex Field Guide to Change Management Framewor,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,2eac826ba64a9bddb69d559afcc1da1e5afb93d445bf1753469cd43af197a70e,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-077-20260619,SRC-CONSULT-077,Umbrex Field Guide to Sales Methodologies,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,2183a4ad7a21e7856d2f8ad5a5df97a568cb8e98e26a988f4765914d5043a658,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-014-20260619,SRC-CONSULT-014,Umbrex Library of Industry-specific KPIs,李梁,true,pending_legal_review,owner_reviewed,C,consultant-p1,external_reference,.xlsx,not_duplicate,none,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,5ddd88f7f30f5898245eb786ca3d2cb0c4b0a6adec3de2ffc9a2ac578f00533c,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-078-20260619,SRC-CONSULT-078,Umbrex Playbook for Corrective and Preventive Ac,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,a7905974f2741e5860253194b88ac42c4a81178c7e5dee1b781c021becf5a3be,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-079-20260619,SRC-CONSULT-079,Umbrex PowerPoint Template for Consultants Third Edition,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pptx,not_duplicate,none,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,9733f55be1905c79ae2894d3c6f1eed1d2b932076c8c3f18c06e58213854492c,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-080-20260619,SRC-CONSULT-080,Umbrex Product Management Diagnostic Guide First,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,source_redistribution_restricted,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,3ba16c5d8b2b8b90c72153cad09e245229042e5c708e6fd486b16f1bcb26e323,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
LEGAL-SRC-CONSULT-081-20260619,SRC-CONSULT-081,Voice of the Customer Interview Guide First Ed,李梁,true,pending_legal_review,pending_review,C,consultant-p1,external_reference,.pdf,not_duplicate,classification_review,publish_client_deliverable|send_client_email|submit_rfp|commit_budget|approve_transaction|redistribute_source_text|expose_pii,9de84031966c98bcc519c2e3fa7e46cf8bfd9ca5ab5b57e4e226500ac880254c,approve_internal_staging_retrieval|approve_local_only|quarantine_source|reject_source|needs_discussion|pending_review,"Confirm legal and source-owner status for internal no-provider staging. Do not approve raw source redistribution, provider generation, live KB writes, or client-ready publication through this decision file.",pending_review,production unchanged,no KB provider call,no live KB ingestion
